Restaurant,Cuisine,Rating,PriceRange,Value,Tried,Thoughts,Would I Return,Website,Phone,address,neighborhood,Location,Latitude,Longitude
Yuca Bar and Restaurant,Latin American,10,$$$,fair,"Paella, White Sangria, BBQ Pork stuffed plantain; yuca fries","best fries ever; paella, sangria, plaintain all amazing",YES,http://www.yucabarnyc.com/,(212) 982-9533,111 Avenue A,Alphabet City,New York,40.726218,-73.983694
Butler and the Chef Bistro,French,10,$$,fair,"salmon quiche, french onion soup",OMG SOO GOOD.  AND WITH THE SALAD.  what a huge chunk of salmon,YES,http://www.frenchrestaurantsanfrancisco.com,(415) 896-2075,155 S Park St,South Of Market,San Francisco,37.781019,-122.394338
Cemita's,mexican,10,$,good,chicken cemita,amazing.,YES, ,(347) 361-4144,6417 20th Ave,Bensonhurst,Brooklyn,40.616677,-73.985417
Ferreira Cafe,portuguese,10,$$$$$,"pretty good for quality and volume --4 lamb chops, fig cake, and black cod portion were huge and were so good i'd come here with my own money.  ","BLACK COD, seafood paella, lamb chops, grilled octopus, grilled calamari, fish bouillabaisse, fig cake!",BLACK COD AND LAMB CHOPS OMG SO GOOD.  the sauce on the lamb chops.  both were worth the $45 price tag.  skip the paella and fish stew--nothing special.  grilled seafood was v. good--octopus was better than calamari b/c of flavor.  get the fig cake with sweet potato ice cream--FANTASTIC,YES,http://www.ferreiracafe.com,(514) 848-0988,1446 Peel St,Downtown Montr�ｩal,Montreal,45.500529,-73.574015
Otto's tacos,mexican,10,$,fair,"shrimp, chicken, carnitas, steak, mushroom tacos","tacos were surprisingly loaded w/meat.  shrimp is awesome, chicken and carnitas awesome (maybe liked chicken more), steak was v. good but didn't love it, thought the shell was a little tough (maybe end of the night), mushroom was weird",YES,http://ottostacos.com,(646) 678-4018,141 2nd Ave,Downtown,New York,40.729073,-73.987443
Otto's tacos,mexican,10,$,fair,"shrimp, chicken, carnitas, steak, mushroom tacos","tacos were surprisingly loaded w/meat.  shrimp is awesome, chicken and carnitas awesome (maybe liked chicken more), steak was v. good but didn't love it, thought the shell was a little tough (maybe end of the night), mushroom was weird",YES,http://www.ottostacos.com,(646) 657-0646,131 7th Ave S,Greenwich Village,New York,40.734518,-74.002123
Lam Zhou Handmade Noodles,chinese (noodles and dumplings),10,$,cheap!!,niu rou mian and boiled dumplings,niu rou mian was amazing -- noodles were perfectly chewy.  dumplings were good but the skins were premade (thin kind),YES, ,(212) 566-6933,144 E Broadway, ,New York,40.714048,-73.991284
Cemita's,mexican,10,$,good,chicken cemita,amazing.,YES,http://www.cemitasnyc.com,(646) 504-2187,27 N 6th St,Williamsburg,Brooklyn,40.720029,-73.962422
Life Alive,Veg/Vegan,10,$,"not cheap, but not pricey and even half size is filling",the adventurer,I LOVE THIS,YES,http://www.lifealive.com,(617) 354-5433,765 Massachusetts Ave,Old Cambridge,Cambridge,42.366591,-71.105552
Belly Shack,Latin American/Asian Fusion,10,$,fair,"Hot and Sour Soup, Belly dog, vietnamese caramel soft serve, brussel sprouts",One of my favorite places ever...spent $28 for lunch here by myself.  pass on the brussel sprouts LOVE THIS PLACE,YES,http://bellyshack.com/,(773) 252-1414,1912 N Western Ave,Humboldt,Chicago,41.916324,-87.687587
Frontera Grill,Mexican,10,$$$,pricey,"CEVICHE TRIO, SOPES RANCHEROS: Crispy corn masa boats filled with savory shredded beef, roasted tomato, avocado, homemade fresh cheese.   $8.50; LAMB in OAXACAN BLACK MOLE : Grilled Crawford Farm lamb shoulder, smoky calabacitas & ayocotes simmered in Oaxaca_ﾜ_s most famous mole (about 20 ingredients). Toasted almonds, sesame seeds, peanuts.   $11.00;SHRIMP in RAMP MOJO : Garlic & serrano-marinated fresh Gulf shrimp, ramp mojo (poblanos, lobster stock, Baja Precious olive oil), chile-studded white rice, limey peashoots, cilantro crunch.   $25.00; Ni棲o Envuelto de Lim神n y Frambuesa : Traditional Mexican rolled cake filled with luscious lime buttercream & Seedling raspberry jam. Tangy lime curd, gooey meringue, Michigan raspberry ice cream.   $9.00","LOVED the mole, shrimp, and dessert; shrimp wasn't overcooked; ceviche was good--spicy, idk if i'd get it again just b/c of prference.  sopes were small, good, idk if it was worth it, made mini burritos with the mole, shrimp and ceviche",YES,http://www.rickbayless.com/restaurants/grill.html,(312) 661-1434,445 N Clark St,Wolcotts and Bushnells Additions,Chicago,41.890467,-87.630972
Frontera Grill,Mexican,10,$$$,pricey,"CEVICHE TRIO, SOPES RANCHEROS: Crispy corn masa boats filled with savory shredded beef, roasted tomato, avocado, homemade fresh cheese.   $8.50; LAMB in OAXACAN BLACK MOLE : Grilled Crawford Farm lamb shoulder, smoky calabacitas & ayocotes simmered in Oaxaca_ﾜ_s most famous mole (about 20 ingredients). Toasted almonds, sesame seeds, peanuts.   $11.00;SHRIMP in RAMP MOJO : Garlic & serrano-marinated fresh Gulf shrimp, ramp mojo (poblanos, lobster stock, Baja Precious olive oil), chile-studded white rice, limey peashoots, cilantro crunch.   $25.00; Ni棲o Envuelto de Lim神n y Frambuesa : Traditional Mexican rolled cake filled with luscious lime buttercream & Seedling raspberry jam. Tangy lime curd, gooey meringue, Michigan raspberry ice cream.   $9.00","LOVED the mole, shrimp, and dessert; shrimp wasn't overcooked; ceviche was good--spicy, idk if i'd get it again just b/c of prference.  sopes were small, good, idk if it was worth it, made mini burritos with the mole, shrimp and ceviche",YES,http://www.tortasfrontera.com,(773) 686-8020,5600 Mannheim Rd,Riverview,Chicago,41.975751,-87.878708
GT Fish & Oyster,Seafood,10,$$$,small portions -- but it's like half sizes at a nice seafood restaurant,"2013: stuffed squid with crayfish, spinach, black couscous, yellow tomato; alaskan halibut asparagus, smoked almonds, yellow grape tomato, meyer ; lemon vinaigr`ette; oyster Po_ﾜ_Boy slider kimchi, peanuts; key lime pie, salted caramel tart; 2014: gnocchi, tuna tartar salad, ?; 2015: ceviche, monkfish paella, crispy octopus w/green curry, green tea strawberry dessert ",LOVED everything.  key lime pie was very key limey.  salted caramel tart was not too sweet.  2015: still have yet to have anything i disliked ,YES,http://www.gtoyster.com,(312) 929-3501,531 N Wells St,Killgubbin,Chicago,41.891763,-87.633956
Frontera Grill,Mexican,10,$$$,pricey,"CEVICHE TRIO, SOPES RANCHEROS: Crispy corn masa boats filled with savory shredded beef, roasted tomato, avocado, homemade fresh cheese.   $8.50; LAMB in OAXACAN BLACK MOLE : Grilled Crawford Farm lamb shoulder, smoky calabacitas & ayocotes simmered in Oaxaca_ﾜ_s most famous mole (about 20 ingredients). Toasted almonds, sesame seeds, peanuts.   $11.00;SHRIMP in RAMP MOJO : Garlic & serrano-marinated fresh Gulf shrimp, ramp mojo (poblanos, lobster stock, Baja Precious olive oil), chile-studded white rice, limey peashoots, cilantro crunch.   $25.00; Ni棲o Envuelto de Lim神n y Frambuesa : Traditional Mexican rolled cake filled with luscious lime buttercream & Seedling raspberry jam. Tangy lime curd, gooey meringue, Michigan raspberry ice cream.   $9.00","LOVED the mole, shrimp, and dessert; shrimp wasn't overcooked; ceviche was good--spicy, idk if i'd get it again just b/c of prference.  sopes were small, good, idk if it was worth it, made mini burritos with the mole, shrimp and ceviche",YES,http://www.tortasfrontera.com,(773) 686-8020,5600 Mannheim Rd,Riverview,Chicago,41.975751,-87.878708
Tacos Tierra Caliente,mexican,10,$,cheap,"chicken, pastor, fajita, lengua","delicious.  pastor and lengua were amazing, liked the pastor the best (had pineapple!).  chicken was eh.  red salsa was SO spicy.  fajita was good but not my fav ",YES, ,(713) 584-9359,1919 W Alabama St,Montrose,Houston,29.738419,-95.407836
Tacos Tierra Caliente,mexican,10,$,cheap,"chicken, pastor, fajita, lengua","delicious.  pastor and lengua were amazing, liked the pastor the best (had pineapple!).  chicken was eh.  red salsa was SO spicy.  fajita was good but not my fav ",YES, ,(713) 771-1744,9415 Camargo Ct, ,Houston,29.715542,-95.539368
Myung Dong Restaurant,korean,10,$$,cheap,"banchan, octopus-bulgogi hot pot casserole, seafood pancake, sauteed squid ","liked the sauce of the spicy squid, but it was a little oily/too much sauce.  octopus-bulgogi casserole was delicious.  seafood pancake was v. good, great if you add the sauce (was not as oily as i thought it would be.  banchan and red rice were AWESOME.  liked the barley tea",YES, ,(713) 779-5530,6415 Bissonnet St,Braeburn,Houston,29.693371,-95.495654
Caracol,mexican,10,$$$$,pretty fair,"sunday brunch buffet: octopus salad, quinoa salad, cauliflower salad, salsa and chips, shrimp cocktail salad, fish tamale, fish enchilada, mollete, crab cake benedict, cured salmon, salmon tartar, lamb chop (with some cinnamony spice), beef rib with green sauce, beef cheek, refried beans, rice, finger foods (taquito, mushroom quesadilla, chicken sopes, pulled pork cup things), dessert: coconut macaroons, pistachio cake, powder cookies, churro, almond cookies, banana cake, tres leches, fig dessert, brownie","salads (minus shrimp coctail) were AMAAZZINNGGG, salsa was super fresh tasting, chips were amazing.  salmon tartar, taquitos, pulled pork cups, and chicken sopes, all awesome.  only things not impressed with: tamales, fish enchiladas.  everything else was v. good, but didn't love.  tres leches was good but too sweet for me",YES,http://caracol.net/,(713) 622-9996,2200 Post Oak Blvd,Greater Uptown,Houston,29.743474,-95.461755
Cocoron,soba,10,$$,pretty good,"Stamina dip with radish, poached egg, and nori","SO GOOD.  skip the radish next time, maybe get extra broth",YES,http://www.cocoron-soba.com,(212) 966-0800,37 Kenmare St,Little Italy,New York,40.720732,-73.995301
Cocoron,soba,10,$$,pretty good,"Stamina dip with radish, poached egg, and nori","SO GOOD.  skip the radish next time, maybe get extra broth",YES,http://www.cocoron-soba.com,(212) 925-5220,61 Delancey St,Lower East Side,New York,40.719205,-73.990875
Num Pang,Cambodian/Viet style sandwiches,10,$,pricey,cauliflower sandwich; haven't tried pork belly but heard its awesome too; roasted japanese yam; hot and sour chicken rice soup; catfish salad; meatball sandwich; corn,"sandwiches are kind of small but SO GOOD.  Jean (got pork belly): ""WHAT?! $10 for a sandwich?!"" Post eating: ""I want another one""; roasted yam sandwich was pretty good; soup/corn ok, not worth the money; meatball sandwich was pretty good; catfish salad was not bad, but too pricey",YES,http://www.numpangnyc.com,(212) 227-1957,225 Liberty St,Battery Park City,New York,40.711381,-74.015223
Num Pang,Cambodian/Viet style sandwiches,10,$,pricey,cauliflower sandwich; haven't tried pork belly but heard its awesome too; roasted japanese yam; hot and sour chicken rice soup; catfish salad; meatball sandwich; corn,"sandwiches are kind of small but SO GOOD.  Jean (got pork belly): ""WHAT?! $10 for a sandwich?!"" Post eating: ""I want another one""; roasted yam sandwich was pretty good; soup/corn ok, not worth the money; meatball sandwich was pretty good; catfish salad was not bad, but too pricey",YES,http://www.numpangnyc.com,(212) 647-8889,1129 Broadway,Koreatown,New York,40.743499,-73.98926
ABC Kitchen,New American,10,$$$,fair,"butternut squash with ricotta, hazelnuts; date pizza; mushroom pizza; chicken liver toast","AMAZING PIZZA, plus whole wheat crust!; don't think i like chicken liver...eww; butternut squash was interesting...not sure if i'd order it again.  emilly says veal meatball pasta is delish",YES,http://www.abckitchennyc.com,(212) 475-5829,35 E 18th St,Flatiron,New York,40.737842,-73.989527
Nyonya,Malaysian/Thai,10,$$,what a deal,"roti canai, pad thai, fish; prawn mee; hainese chicken; nyonya chow fun","roti is amazing -- dont get the one with egg; prawn mee was not bad, but idk if i'd get it again; hainese chicken is good; next time try shrimp and lady fingers? and seafood soup chow fun (#7); skip the nyonya spicy chow fun (#9)",YES,http://www.ilovenyonya.com,(212) 334-3669,199 Grand St,Downtown,New York,40.719162,-73.996864
Co.,Pizza,10,$$,fair,POPEYE PIZZA AND BANOFFEE,One of my favorite places ever,YES,http://www.co-pane.com,(212) 243-1105,230 9th Ave,Chelsea,New York,40.747207,-74.00072
Cafe Orlin,mediterranean (brunch),10,$$,pretty good,"steak and eggs, millet pancakes with chicken sausage, pumpkin pancakes with cinnamon yogurt","everything in steak and eggs was SO good.  millet pancakes were AMAZING, chicken sausage was ok, didn't try beets.  pumpkin pancakes needed more cinnamon yogurt",YES,http://www.cafeorlin.com,(212) 777-1447,41 Saint Marks Pl,Downtown,New York,40.728481,-73.987181
Teado,bubble tea,10,$,average for bubble tea,red bean smoothie,red bean shaved ice blended into a drink...LOVED IT,YES, ,(212) 226-7687,145D Hester St,Lower Manhattan,New York,40.71716,-73.99506
Tony Luke's,philly cheesesteak,10,$,fair,chicken cheesesteak -- little nicky with spinach; roast beef italian w/spinach; cheesesteak w/american and onions,"SO GOOD.  little nicky is HUGE with chicken, ham, mushrooms, cheese, didn't charge me to the spinach add for some reason :).  skip the roast beef.  not a big red meat eater but cheeseteak is solid",YES,http://www.tonylukes.com,(215) 551-5725,39 E Oregon Ave,Pennsport,Philadelphia,39.914071,-75.148931
Tony Luke's,philly cheesesteak,10,$,fair,chicken cheesesteak -- little nicky with spinach; roast beef italian w/spinach; cheesesteak w/american and onions,"SO GOOD.  little nicky is HUGE with chicken, ham, mushrooms, cheese, didn't charge me to the spinach add for some reason :).  skip the roast beef.  not a big red meat eater but cheeseteak is solid",YES,http://www.tonylukes.com,(215) 551-5725,1 Citizens Bank Way,Stadiums,Philadelphia,39.90629,-75.166615
Tony Luke's,philly cheesesteak,10,$,fair,chicken cheesesteak -- little nicky with spinach; roast beef italian w/spinach; cheesesteak w/american and onions,"SO GOOD.  little nicky is HUGE with chicken, ham, mushrooms, cheese, didn't charge me to the spinach add for some reason :).  skip the roast beef.  not a big red meat eater but cheeseteak is solid",YES,http://www.tonylukes.com/stores/, ,1801 N Broad St,North Philadelphia,Philadelphia,39.980236,-75.157202
Beijing Restaurant,chinese,10,$$,good deal,"hot pot, guda (better than dad's), ",ALL SO GOOD.  SO AUTHENTIC.  Went here twice with mom in a week and it took like an hour to get here too,YES,http://beijingrestaurant.us/,(415) 333-8182,1801 Alemany Blvd,Mission Terrace,San Francisco,37.723537,-122.437298
Mandalay,Burmese,10,$$,fair,"tea leaf salad, pork in pumpkin curry, burmese beef curry, mandalay noodles (2)","tea leaf salad blew my mind...so crunchy.  beef curry was delicious--strong flavor rel to pork in pumpkin.  pork in pumpkin least fav but still relaly good--seemed less flavorful b/c it came after beef curry. noodles portion not that big for 3, ie too tasty.  don't know how to describe the noodles or salad but they were both amazing--noodles had slight coconut taste?",YES,http://www.mandalaysf.com,(415) 386-3896,4348 California St,Lake,San Francisco,37.785152,-122.464302
